date,gift_ideas,chained-volume-percentage-change-3-months-on-same-period-a-year-earlier,chained-volume-percentage-change-on-previous-month,chained-volume-percentage-change-on-same-month-a-year-earlier,current-prices-percentage-change-on-previous-month,current-prices-percentage-change-on-same-month-a-year-earlier,is_black_friday,is_cyber_monday,cpi,cci,interest_rate,unemployment_rate,is_holiday,is_Friday,is_Monday,is_Saturday,is_Sunday,is_Thursday,is_Tuesday,is_Wednesday
2011-07-14,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5195,8.2,0.0,False,False,False,False,True,False,False
2011-07-15,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5272,8.2,0.0,True,False,False,False,False,False,False
2011-07-16,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5272,8.2,0.0,False,False,True,False,False,False,False
2011-07-17,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5272,8.2,0.0,False,False,False,True,False,False,False
2011-07-18,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5217,8.2,0.0,False,True,False,False,False,False,False
2011-07-19,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.523,8.2,0.0,False,False,False,False,False,True,False
2011-07-20,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5238,8.2,0.0,False,False,False,False,False,False,True
2011-07-21,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5215,8.2,0.0,False,False,False,False,True,False,False
2011-07-22,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.523,8.2,0.0,True,False,False,False,False,False,False
2011-07-23,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.523,8.2,0.0,False,False,True,False,False,False,False
2011-07-24,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.523,8.2,0.0,False,False,False,True,False,False,False
2011-07-25,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5224,8.2,0.0,False,True,False,False,False,False,False
2011-07-26,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5175,8.2,0.0,False,False,False,False,False,True,False
2011-07-27,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.524,8.2,0.0,False,False,False,False,False,False,True
2011-07-28,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5242,8.2,0.0,False,False,False,False,True,False,False
2011-07-29,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5562,8.2,0.0,True,False,False,False,False,False,False
2011-07-30,20,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5562,8.2,0.0,False,False,True,False,False,False,False
2011-07-31,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5562,8.2,0.0,False,False,False,True,False,False,False
2011-08-01,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5328,8.3,1.0,False,True,False,False,False,False,False
2011-08-02,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5353,8.3,0.0,False,False,False,False,False,True,False
2011-08-03,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5352,8.3,0.0,False,False,False,False,False,False,True
2011-08-04,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5266,8.3,0.0,False,False,False,False,True,False,False
2011-08-05,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5241,8.3,0.0,True,False,False,False,False,False,False
2011-08-06,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5241,8.3,0.0,False,False,True,False,False,False,False
2011-08-07,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5241,8.3,0.0,False,False,False,True,False,False,False
2011-08-08,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5258,8.3,0.0,False,True,False,False,False,False,False
2011-08-09,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5258,8.3,0.0,False,False,False,False,False,True,False
2011-08-10,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5278,8.3,0.0,False,False,False,False,False,False,True
2011-08-11,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5315,8.3,0.0,False,False,False,False,True,False,False
2011-08-12,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5328,8.3,0.0,True,False,False,False,False,False,False
2011-08-13,20,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5328,8.3,0.0,False,False,True,False,False,False,False
2011-08-14,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5328,8.3,0.0,False,False,False,True,False,False,False
2011-08-15,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5373,8.3,0.0,False,True,False,False,False,False,False
2011-08-16,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5401,8.3,0.0,False,False,False,False,False,True,False
2011-08-17,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5386,8.3,0.0,False,False,False,False,False,False,True
2011-08-18,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5397,8.3,0.0,False,False,False,False,True,False,False
2011-08-19,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5421,8.3,0.0,True,False,False,False,False,False,False
2011-08-20,21,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5421,8.3,0.0,False,False,True,False,False,False,False
2011-08-21,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5421,8.3,0.0,False,False,False,True,False,False,False
2011-08-22,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5415,8.3,0.0,False,True,False,False,False,False,False
2011-08-23,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5423,8.3,0.0,False,False,False,False,False,True,False
2011-08-24,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5438,8.3,0.0,False,False,False,False,False,False,True
2011-08-25,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5488,8.3,0.0,False,False,False,False,True,False,False
2011-08-26,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5526,8.3,0.0,True,False,False,False,False,False,False
2011-08-27,23,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5526,8.3,0.0,False,False,True,False,False,False,False
2011-08-28,22,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5526,8.3,0.0,False,False,False,True,False,False,False
2011-08-29,22,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5526,8.3,1.0,False,True,False,False,False,False,False
2011-08-30,22,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.5437,8.3,0.0,False,False,False,False,False,True,False
2011-08-31,22,9.2,3.4,6.3,3.3,11.9,False,False,93.9,99.21,0.567,8.3,0.0,False,False,False,False,False,False,True
2011-09-01,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5524,8.4,0.0,False,False,False,False,True,False,False
2011-09-02,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5389,8.4,0.0,True,False,False,False,False,False,False
2011-09-03,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5389,8.4,0.0,False,False,True,False,False,False,False
2011-09-04,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5389,8.4,0.0,False,False,False,True,False,False,False
2011-09-05,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5345,8.4,0.0,False,True,False,False,False,False,False
2011-09-06,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5413,8.4,0.0,False,False,False,False,False,True,False
2011-09-07,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.54,8.4,0.0,False,False,False,False,False,False,True
2011-09-08,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5438,8.4,0.0,False,False,False,False,True,False,False
2011-09-09,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5415,8.4,0.0,True,False,False,False,False,False,False
2011-09-10,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5415,8.4,0.0,False,False,True,False,False,False,False
2011-09-11,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5415,8.4,0.0,False,False,False,True,False,False,False
2011-09-12,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5347,8.4,0.0,False,True,False,False,False,False,False
2011-09-13,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5416,8.4,0.0,False,False,False,False,False,True,False
2011-09-14,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5458,8.4,0.0,False,False,False,False,False,False,True
2011-09-15,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5499,8.4,0.0,False,False,False,False,True,False,False
2011-09-16,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5372,8.4,0.0,True,False,False,False,False,False,False
2011-09-17,22,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5372,8.4,0.0,False,False,True,False,False,False,False
2011-09-18,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5372,8.4,0.0,False,False,False,True,False,False,False
2011-09-19,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5398,8.4,0.0,False,True,False,False,False,False,False
2011-09-20,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5581,8.4,0.0,False,False,False,False,False,True,False
2011-09-21,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5464,8.4,0.0,False,False,False,False,False,False,True
2011-09-22,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5441,8.4,0.0,False,False,False,False,True,False,False
2011-09-23,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5336,8.4,0.0,True,False,False,False,False,False,False
2011-09-24,21,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5336,8.4,0.0,False,False,True,False,False,False,False
2011-09-25,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5336,8.4,0.0,False,False,False,True,False,False,False
2011-09-26,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5432,8.4,0.0,False,True,False,False,False,False,False
2011-09-27,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5393,8.4,0.0,False,False,False,False,False,True,False
2011-09-28,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5501,8.4,0.0,False,False,False,False,False,False,True
2011-09-29,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.5634,8.4,0.0,False,False,False,False,True,False,False
2011-09-30,23,7.2,-0.8,8.3,-0.3,13.7,False,False,94.5,98.84,0.6487,8.4,0.0,True,False,False,False,False,False,False
2011-10-01,23,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.6487,8.5,0.0,False,False,True,False,False,False,False
2011-10-02,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.6487,8.5,0.0,False,False,False,True,False,False,False
2011-10-03,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5601,8.5,0.0,False,True,False,False,False,False,False
2011-10-04,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5765,8.5,0.0,False,False,False,False,False,True,False
2011-10-05,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5294,8.5,0.0,False,False,False,False,False,False,True
2011-10-06,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5268,8.5,0.0,False,False,False,False,True,False,False
2011-10-07,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5268,8.5,0.0,True,False,False,False,False,False,False
2011-10-08,27,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5268,8.5,0.0,False,False,True,False,False,False,False
2011-10-09,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5268,8.5,0.0,False,False,False,True,False,False,False
2011-10-10,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5376,8.5,0.0,False,True,False,False,False,False,False
2011-10-11,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5433,8.5,0.0,False,False,False,False,False,True,False
2011-10-12,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5385,8.5,0.0,False,False,False,False,False,False,True
2011-10-13,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5327,8.5,0.0,False,False,False,False,True,False,False
2011-10-14,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5259,8.5,0.0,True,False,False,False,False,False,False
2011-10-15,30,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5259,8.5,0.0,False,False,True,False,False,False,False
2011-10-16,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5259,8.5,0.0,False,False,False,True,False,False,False
2011-10-17,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5299,8.5,0.0,False,True,False,False,False,False,False
2011-10-18,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5483,8.5,0.0,False,False,False,False,False,True,False
2011-10-19,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5297,8.5,0.0,False,False,False,False,False,False,True
2011-10-20,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5318,8.5,0.0,False,False,False,False,True,False,False
2011-10-21,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5319,8.5,0.0,True,False,False,False,False,False,False
2011-10-22,32,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5319,8.5,0.0,False,False,True,False,False,False,False
2011-10-23,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5319,8.5,0.0,False,False,False,True,False,False,False
2011-10-24,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5393,8.5,0.0,False,True,False,False,False,False,False
2011-10-25,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5309,8.5,0.0,False,False,False,False,False,True,False
2011-10-26,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5307,8.5,0.0,False,False,False,False,False,False,True
2011-10-27,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5317,8.5,0.0,False,False,False,False,True,False,False
2011-10-28,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5231,8.5,0.0,True,False,False,False,False,False,False
2011-10-29,36,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5231,8.5,0.0,False,False,True,False,False,False,False
2011-10-30,40,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.5231,8.5,0.0,False,False,False,True,False,False,False
2011-10-31,40,7.4,0.0,7.4,0.3,12.7,False,False,94.5,98.53,0.527,8.5,0.0,False,True,False,False,False,False,False
2011-11-01,40,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5312,8.4,0.0,False,False,False,False,False,True,False
2011-11-02,40,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5302,8.4,0.0,False,False,False,False,False,False,True
2011-11-03,40,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5299,8.4,0.0,False,False,False,False,True,False,False
2011-11-04,40,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5277,8.4,0.0,True,False,False,False,False,False,False
2011-11-05,40,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5277,8.4,0.0,False,False,True,False,False,False,False
2011-11-06,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5277,8.4,0.0,False,False,False,True,False,False,False
2011-11-07,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5328,8.4,0.0,False,True,False,False,False,False,False
2011-11-08,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5429,8.4,0.0,False,False,False,False,False,True,False
2011-11-09,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5355,8.4,0.0,False,False,False,False,False,False,True
2011-11-10,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.533,8.4,0.0,False,False,False,False,True,False,False
2011-11-11,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.532,8.4,0.0,True,False,False,False,False,False,False
2011-11-12,50,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.532,8.4,0.0,False,False,True,False,False,False,False
2011-11-13,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.532,8.4,0.0,False,False,False,True,False,False,False
2011-11-14,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.534,8.4,0.0,False,True,False,False,False,False,False
2011-11-15,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5401,8.4,0.0,False,False,False,False,False,True,False
2011-11-16,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5381,8.4,0.0,False,False,False,False,False,False,True
2011-11-17,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5385,8.4,0.0,False,False,False,False,True,False,False
2011-11-18,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5318,8.4,0.0,True,False,False,False,False,False,False
2011-11-19,60,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5318,8.4,0.0,False,False,True,False,False,False,False
2011-11-20,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5318,8.4,0.0,False,False,False,True,False,False,False
2011-11-21,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5422,8.4,0.0,False,True,False,False,False,False,False
2011-11-22,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5302,8.4,0.0,False,False,False,False,False,True,False
2011-11-23,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.545,8.4,0.0,False,False,False,False,False,False,True
2011-11-24,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5384,8.4,0.0,False,False,False,False,True,False,False
2011-11-25,72,9.4,2.4,12.9,2.9,19.0,True,False,94.7,98.31,0.5319,8.4,0.0,True,False,False,False,False,False,False
2011-11-26,72,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5319,8.4,0.0,False,False,True,False,False,False,False
2011-11-27,85,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5319,8.4,0.0,False,False,False,True,False,False,False
2011-11-28,85,9.4,2.4,12.9,2.9,19.0,False,True,94.7,98.31,0.5305,8.4,0.0,False,True,False,False,False,False,False
2011-11-29,85,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5353,8.4,0.0,False,False,False,False,False,True,False
2011-11-30,85,9.4,2.4,12.9,2.9,19.0,False,False,94.7,98.31,0.5327,8.4,1.0,False,False,False,False,False,False,True
2011-12-01,85,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.524,8.3,0.0,False,False,False,False,True,False,False
2011-12-02,85,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5231,8.3,0.0,True,False,False,False,False,False,False
2011-12-03,85,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5231,8.3,0.0,False,False,True,False,False,False,False
2011-12-04,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5231,8.3,0.0,False,False,False,True,False,False,False
2011-12-05,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5273,8.3,0.0,False,True,False,False,False,False,False
2011-12-06,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5272,8.3,0.0,False,False,False,False,False,True,False
2011-12-07,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5264,8.3,0.0,False,False,False,False,False,False,True
2011-12-08,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5392,8.3,0.0,False,False,False,False,True,False,False
2011-12-09,94,8.8,-1.5,6.6,-2.0,9.4,False,False,95.2,98.18,0.5292,8.3,0.0,True,False,False,False,False,False,False
